language,crawl_date,0
ht,20200316,28
ht,20200317,8
ht,20200319,3
ht,20200320,3
ht,20200321,19
ht,20200322,37
ht,20200323,7
ht,20200324,23
ht,20200325,144
ht,20200326,2
ht,20200327,3
ht,20200328,21
ht,20200329,13
ht,20200330,5
ht,20200331,4
ht,20200403,12
ht,20200404,13
ht,20200405,7
ht,20200407,3
ht,20200408,9
ht,20200409,25
ht,20200410,17
ht,20200411,12
ht,20200412,27
ht,20200413,8
ht,20200414,5
ht,20200415,6
ht,20200416,4
ht,20200417,4
ht,20200418,5
ht,20200419,5
ht,20200420,1
ht,20200421,8
ht,20200424,14
ht,20200429,2
ht,20200501,1
ht,20200502,5
ht,20200505,4
ht,20200508,3
ht,20200509,1
ht,20200515,2
ht,20200516,36
ht,20200522,3
ht,20200523,123
ht,20200524,27
ht,20200526,1
ht,20200529,4
ht,20200612,6
ht,20200613,33
ht,20200617,2
ht,20200618,3
ht,20200625,2
ht,20200626,17
ht,20200706,1
ht,20200707,4
ht,20200717,1
ht,20200722,1
ht,20200723,6
ht,20200724,15
ht,20200725,1
ht,20200727,3
ht,20200728,23
ht,20200729,1
ht,20200805,5
ht,20200806,4
ht,20200810,4
ht,20200812,2
ht,20200824,5
ht,20200825,1
ht,20200907,4
ht,20200908,3
ht,20200923,4
ht,20200925,2
ht,20201002,2
ht,20201003,11
ht,20201010,2
ht,20201016,12
ht,20201021,13
ht,20201023,17
ht,20201024,4
ht,20201027,18
ht,20201105,6
ht,20201116,7
ht,20201117,1
ht,20201123,3
ht,20201124,1
ht,20201130,1
ht,20201201,4
ht,20201202,12
ht,20201211,89
ht,20201212,36
ht,20201216,23
ht,20201217,3
ht,20201218,205
ht,20201219,1312
ht,20201220,121
ht,20201221,228
ht,20201222,425
ht,20201223,61
ht,20201224,50
ht,20210113,22
ht,20210114,62
ht,20210115,2
ht,20210121,4
ht,20210126,1
ht,20210129,232
ht,20210130,473
ht,20210131,65
ht,20210201,2
ht,20210203,18
ht,20210215,127
ht,20210216,11
ht,20210217,8
ht,20210225,48
ht,20210226,11
ht,20210305,108
ht,20210306,311
ht,20210308,48
ht,20210309,230
ht,20210310,4
ht,20210311,4
ht,20210315,245
ht,20210316,48
ht,20210318,1
ht,20210319,96
ht,20210320,27
ht,20210402,17
ht,20210403,19
ht,20210404,8
ht,20210412,188
ht,20210413,578
ht,20210414,354
ht,20210415,15
ht,20210422,62
ht,20210423,114
ht,20210424,38
ht,20210516,59
ht,20210517,99
ht,20210518,31
ht,20210528,49
ht,20210620,21
ht,20210621,7
ht,20210628,27
ht,20210701,4
ht,20210702,8
ht,20210703,1
ht,20210712,8
ht,20210713,7
ht,20210714,1
ht,20210716,45
ht,20210717,11
ht,20210730,169
ht,20210731,3
hu,20200221,691
hu,20200222,1429
hu,20200223,1487
hu,20200224,2232
hu,20200225,2390
hu,20200226,2234
hu,20200227,12
hu,20200228,87
hu,20200229,108
hu,20200301,51
hu,20200305,9
hu,20200306,93
hu,20200307,21
hu,20200309,184
hu,20200310,130
hu,20200314,13
hu,20200315,753
hu,20200316,155
hu,20200317,92
hu,20200318,2
hu,20200319,155
hu,20200320,284
hu,20200321,30
hu,20200322,174
hu,20200323,72
hu,20200324,337
hu,20200325,268
hu,20200326,68
hu,20200327,10
hu,20200328,43
hu,20200329,22
hu,20200330,31
hu,20200331,50
hu,20200401,22
hu,20200402,72
hu,20200403,48
hu,20200404,76
hu,20200405,16
hu,20200407,5
hu,20200408,178
hu,20200409,160
hu,20200410,1078
hu,20200411,1120
hu,20200412,171
hu,20200413,18
hu,20200414,39
hu,20200415,57
hu,20200416,88
hu,20200417,224
hu,20200418,35
hu,20200419,54
hu,20200420,166
hu,20200421,17
hu,20200422,17
hu,20200423,34
hu,20200424,176
hu,20200425,102
hu,20200426,34
hu,20200429,8
hu,20200430,21
hu,20200501,19
hu,20200502,75
hu,20200503,36
hu,20200504,3
hu,20200505,22
hu,20200506,40
hu,20200507,46
hu,20200508,19
hu,20200509,72
hu,20200510,81
hu,20200511,116
hu,20200512,105
hu,20200513,29
hu,20200515,12
hu,20200516,19
hu,20200518,2
hu,20200522,27
hu,20200523,15
hu,20200526,2
hu,20200529,3
hu,20200612,11
hu,20200616,1
hu,20200617,9
hu,20200618,9
hu,20200620,1
hu,20200625,7
hu,20200706,4
hu,20200707,2
hu,20200715,9
hu,20200716,15
hu,20200717,2
hu,20200720,3
hu,20200722,30
hu,20200723,200
hu,20200724,138
hu,20200725,3
hu,20200727,5
hu,20200728,4
hu,20200729,3
hu,20200805,4
hu,20200806,25
hu,20200807,3
hu,20200810,5
hu,20200811,1
hu,20200812,4
hu,20200813,4
hu,20200824,3
hu,20200825,2
hu,20200907,2
hu,20200908,5
hu,20200923,3
hu,20200925,6
hu,20201003,1
hu,20201008,1
hu,20201009,2
hu,20201016,4
hu,20201017,1
hu,20201023,2
hu,20201024,6
hu,20201027,65
hu,20201028,1
hu,20201105,1
hu,20201116,12
hu,20201124,2
hu,20201130,2
hu,20201202,39
hu,20201203,26
hu,20201212,3
hu,20201218,3
hu,20201219,28
hu,20201221,4
hu,20201222,79
hu,20201223,9
hu,20201224,10
hu,20210129,8
hu,20210130,52
hu,20210131,40
hu,20210215,19
hu,20210216,77
hu,20210225,1
hu,20210226,1
hu,20210301,3
hu,20210305,4
hu,20210306,241
hu,20210308,7
hu,20210309,140
hu,20210310,116
hu,20210315,1
hu,20210316,1
hu,20210318,1
hu,20210319,5
hu,20210402,1
hu,20210412,5
hu,20210413,150
hu,20210414,54
hu,20210415,17
hu,20210422,10
hu,20210423,85
hu,20210424,90
hu,20210516,3
hu,20210517,1
hu,20210519,1
hu,20210620,1
hu,20210701,28
hu,20210702,30
hu,20210703,51
hu,20210704,40
hu,20210705,35
hu,20210706,30
hu,20210712,1
hu,20210716,1
hu,20210717,1
id,20200221,18
id,20200222,91
id,20200223,7
id,20200224,6
id,20200225,14
id,20200226,5
id,20200305,5
id,20200306,13
id,20200307,16
id,20200309,2
id,20200310,14
id,20200314,36
id,20200315,591
id,20200316,437
id,20200317,142
id,20200318,1
id,20200319,48
id,20200320,63
id,20200321,99
id,20200322,287
id,20200323,310
id,20200324,536
id,20200325,241
id,20200326,88
id,20200327,146
id,20200328,173
id,20200329,175
id,20200330,436
id,20200331,35
id,20200401,16
id,20200402,68
id,20200403,175
id,20200404,133
id,20200405,92
id,20200406,10
id,20200407,120
id,20200408,162
id,20200409,786
id,20200410,704
id,20200411,698
id,20200412,453
id,20200413,26
id,20200414,250
id,20200415,56
id,20200416,17
id,20200417,92
id,20200418,20
id,20200419,59
id,20200420,122
id,20200421,30
id,20200422,13
id,20200423,22
id,20200424,322
id,20200425,67
id,20200426,29
id,20200429,11
id,20200430,16
id,20200501,22
id,20200502,45
id,20200503,35
id,20200504,4
id,20200505,23
id,20200506,53
id,20200507,47
id,20200508,14
id,20200509,71
id,20200510,75
id,20200511,105
id,20200512,103
id,20200513,29
id,20200515,12
id,20200516,12
id,20200518,2
id,20200522,11
id,20200523,6
id,20200526,2
id,20200529,4
id,20200612,2
id,20200616,1
id,20200617,23
id,20200618,21
id,20200620,1
id,20200622,2
id,20200625,3
id,20200706,4
id,20200708,2
id,20200715,4
id,20200716,1
id,20200717,25
id,20200718,7
id,20200720,3
id,20200722,14
id,20200723,26
id,20200724,7
id,20200725,19
id,20200727,16
id,20200728,24
id,20200729,3
id,20200731,1
id,20200805,93
id,20200806,1008
id,20200810,11
id,20200811,6
id,20200812,1
id,20200824,16
id,20200825,5
id,20200907,8
id,20200908,5
id,20200923,10
id,20200925,6
id,20201002,7
id,20201003,4
id,20201008,6
id,20201009,11
id,20201017,1
id,20201021,2
id,20201023,3
id,20201027,1063
id,20201105,1
id,20201116,10
id,20201117,3
id,20201123,2
id,20201124,3
id,20201130,8
id,20201202,10
id,20201211,11
id,20201212,181
id,20201216,1
id,20201218,10
id,20201219,221
id,20201221,39
id,20201222,542
id,20201223,6
id,20201224,3
id,20210114,4
id,20210129,177
id,20210130,1531
id,20210131,72
id,20210203,1
id,20210215,9
id,20210216,26
id,20210225,6
id,20210226,4
id,20210301,3
id,20210305,5
id,20210306,29
id,20210308,6
id,20210309,143
id,20210310,117
id,20210315,2
id,20210316,2
id,20210318,1
id,20210319,4
id,20210402,2
id,20210412,101
id,20210413,1726
id,20210414,140
id,20210415,13
id,20210422,10
id,20210423,53
id,20210424,52
id,20210516,3
id,20210519,1
id,20210528,3
id,20210620,2
id,20210701,1
id,20210705,3
id,20210712,1
id,20210716,1
id,20210717,1
id,20210723,1
id,20210724,8
is,20200221,98
is,20200222,39
is,20200223,6
is,20200224,14
is,20200225,19
is,20200226,102
is,20200305,1
is,20200306,51
is,20200307,2
is,20200309,9
is,20200310,20
is,20200314,12
is,20200315,95
is,20200316,7
is,20200317,24
is,20200319,28
is,20200320,66
is,20200321,285
is,20200322,259
is,20200323,145
is,20200324,254
is,20200325,187
is,20200326,40
is,20200327,48
is,20200328,170
is,20200329,74
is,20200330,195
is,20200331,304
is,20200401,1
is,20200402,13
is,20200403,31
is,20200404,48
is,20200405,12
is,20200406,5
is,20200407,8
is,20200408,23
is,20200409,91
is,20200410,42
is,20200411,28
is,20200412,17
is,20200413,130
is,20200414,122
is,20200415,30
is,20200416,10
is,20200417,7
is,20200418,3
is,20200419,46
is,20200420,25
is,20200421,31
is,20200424,27
is,20200425,13
is,20200426,3
is,20200429,1
is,20200430,2
is,20200501,4
is,20200502,5
is,20200503,14
is,20200504,5
is,20200508,1
is,20200509,1
is,20200515,1
is,20200516,48
is,20200523,2
is,20200604,4
is,20200605,44
is,20200606,216
is,20200612,4
is,20200616,1
is,20200617,7
is,20200618,7
is,20200626,1
is,20200702,97
is,20200703,3
is,20200715,1
is,20200717,5
is,20200719,2
is,20200722,8
is,20200723,2
is,20200724,1
is,20200725,1
is,20200727,17
is,20200728,33
is,20200729,1
is,20200805,40
is,20200806,277
is,20200807,4
is,20200810,5
is,20200811,1
is,20200812,1
is,20200824,6
is,20200825,2
is,20200907,2
is,20200908,10
is,20200923,1
is,20200925,5
is,20201001,1
is,20201008,1
is,20201009,1
is,20201010,2
is,20201016,2
is,20201017,1
is,20201021,1
is,20201023,4
is,20201024,1
is,20201027,292
is,20201102,1
is,20201105,1
is,20201116,12
is,20201117,1
is,20201118,3
is,20201123,1
is,20201130,3
is,20201216,1
is,20201218,2
is,20201219,10
is,20201221,33
is,20201222,243
is,20201223,5
is,20210114,4
is,20210129,105
is,20210130,441
is,20210131,33
is,20210215,1
is,20210216,1
is,20210305,4
is,20210308,2
is,20210309,37
is,20210315,1
is,20210403,1
is,20210412,19
is,20210413,542
is,20210414,2
is,20210422,2
is,20210423,10
is,20210424,21
is,20210516,3
is,20210517,2
is,20210701,105
is,20210703,2
is,20210716,1
is,20210730,4
it,20200221,197
it,20200222,275
it,20200223,57
it,20200224,30
it,20200225,63
it,20200226,17
it,20200301,1
it,20200305,25
it,20200306,206
it,20200307,263
it,20200308,1
it,20200309,137
it,20200310,749
it,20200314,306
it,20200315,8093
it,20200316,3275
it,20200317,2743
it,20200318,36
it,20200319,252
it,20200320,2405
it,20200321,6266
it,20200322,2878
it,20200323,2666
it,20200324,3811
it,20200325,2203
it,20200326,573
it,20200327,1415
it,20200328,1358
it,20200329,713
it,20200330,1259
it,20200331,591
it,20200401,39
it,20200402,105
it,20200403,712
it,20200404,1326
it,20200405,783
it,20200406,255
it,20200407,618
it,20200408,246
it,20200409,1180
it,20200410,2851
it,20200411,1595
it,20200412,1250
it,20200413,1082
it,20200414,300
it,20200415,234
it,20200416,169
it,20200417,205
it,20200418,61
it,20200419,157
it,20200420,228
it,20200421,794
it,20200422,381
it,20200423,61
it,20200424,821
it,20200425,438
it,20200426,28
it,20200429,92
it,20200430,230
it,20200501,36
it,20200502,746
it,20200503,862
it,20200504,1382
it,20200505,1310
it,20200506,1364
it,20200507,382
it,20200508,30
it,20200509,495
it,20200510,83
it,20200511,113
it,20200512,106
it,20200513,34
it,20200515,32
it,20200516,1115
it,20200517,1237
it,20200518,168
it,20200522,125
it,20200523,29
it,20200524,11
it,20200525,9
it,20200526,5
it,20200527,5
it,20200528,1
it,20200529,7
it,20200607,1
it,20200612,16
it,20200613,2
it,20200616,8
it,20200617,233
it,20200618,44
it,20200620,1
it,20200622,1
it,20200624,16
it,20200625,7
it,20200626,2
it,20200701,2
it,20200702,1
it,20200706,8
it,20200707,9
it,20200708,1
it,20200710,5
it,20200715,42
it,20200716,111
it,20200717,19
it,20200718,61
it,20200720,12
it,20200721,2
it,20200722,41
it,20200723,512
it,20200724,148
it,20200725,19
it,20200727,30
it,20200728,353
it,20200729,28
it,20200730,1400
it,20200731,1131
it,20200805,27
it,20200806,280
it,20200807,6
it,20200810,58
it,20200811,88
it,20200812,5
it,20200813,14
it,20200824,31
it,20200825,18
it,20200907,17
it,20200908,15
it,20200923,209
it,20200924,2236
it,20200925,414
it,20200926,110
it,20201001,1
it,20201002,1
it,20201003,7
it,20201007,44
it,20201008,534
it,20201009,6
it,20201015,4
it,20201016,6
it,20201017,1
it,20201021,6
it,20201022,18
it,20201023,5
it,20201024,7
it,20201026,4
it,20201027,738
it,20201028,20
it,20201029,1
it,20201104,2
it,20201105,142
it,20201116,35
it,20201117,121
it,20201118,3
it,20201123,12
it,20201124,4
it,20201130,6
it,20201201,4
it,20201202,64
it,20201203,26
it,20201211,6
it,20201212,49
it,20201216,11
it,20201217,115
it,20201218,25
it,20201219,340
it,20201220,2
it,20201221,41
it,20201222,880
it,20201223,83
it,20201224,168
it,20210129,52
it,20210130,598
it,20210131,31
it,20210203,1
it,20210204,4
it,20210205,3
it,20210215,263
it,20210216,469
it,20210223,6
it,20210225,8
it,20210226,10
it,20210301,2
it,20210305,99
it,20210306,1019
it,20210308,9
it,20210309,443
it,20210310,115
it,20210315,1
it,20210316,11
it,20210318,1
it,20210319,20
it,20210320,44
it,20210402,1
it,20210412,191
it,20210413,1037
it,20210414,195
it,20210415,67
it,20210422,61
it,20210423,359
it,20210424,191
it,20210516,355
it,20210517,401
it,20210519,1
it,20210528,2
it,20210620,26
it,20210621,15
it,20210701,30
it,20210702,355
it,20210703,15
it,20210704,232
it,20210705,301
it,20210706,145
it,20210712,2
it,20210713,1
it,20210716,109
it,20210717,166
it,20210730,296
it,20210731,339
it,20210801,78
ja,20200221,119
ja,20200222,854
ja,20200223,459
ja,20200224,159
ja,20200225,194
ja,20200226,223
ja,20200305,32
ja,20200306,49
ja,20200307,2
ja,20200309,16
ja,20200310,5
ja,20200314,23
ja,20200315,487
ja,20200316,142
ja,20200317,119
ja,20200319,38
ja,20200320,95
ja,20200321,111
ja,20200322,147
ja,20200323,122
ja,20200324,220
ja,20200325,152
ja,20200326,43
ja,20200327,19
ja,20200328,108
ja,20200329,101
ja,20200330,111
ja,20200331,95
ja,20200401,14
ja,20200402,27
ja,20200403,78
ja,20200404,76
ja,20200405,21
ja,20200406,2
ja,20200407,30
ja,20200408,69
ja,20200409,175
ja,20200410,437
ja,20200411,295
ja,20200412,236
ja,20200413,568
ja,20200414,500
ja,20200415,140
ja,20200416,23
ja,20200417,178
ja,20200418,11
ja,20200419,2
ja,20200420,1
ja,20200421,17
ja,20200423,1
ja,20200424,8
ja,20200425,1
ja,20200429,26
ja,20200430,15
ja,20200502,42
ja,20200503,21
ja,20200509,25
ja,20200515,192
ja,20200516,4864
ja,20200517,2475
ja,20200518,3169
ja,20200519,3534
ja,20200520,2109
ja,20200522,17
ja,20200523,131
ja,20200617,72
ja,20200618,51
ja,20200624,8
ja,20200706,1
ja,20200707,1
ja,20200715,20
ja,20200716,8
ja,20200717,3
ja,20200718,27
ja,20200722,1
ja,20200723,42
ja,20200724,3
ja,20200725,3
ja,20200728,7
ja,20200729,6
ja,20200805,47
ja,20200806,23
ja,20200807,11
ja,20200810,2
ja,20200811,22
ja,20200813,6
ja,20200824,1
ja,20200825,1
ja,20200907,7
ja,20200908,8
ja,20200923,3
ja,20201008,26
ja,20201009,7
ja,20201027,60
ja,20201104,1
ja,20201105,10
ja,20201116,10
ja,20201117,16
ja,20201130,2
ja,20201201,8
ja,20201202,156
ja,20201216,4
ja,20201217,7
ja,20201219,11
ja,20201221,15
ja,20201222,201
ja,20201223,3
ja,20201224,9
ja,20210129,33
ja,20210130,99
ja,20210215,10
ja,20210216,2
ja,20210225,1
ja,20210226,1
ja,20210305,4
ja,20210306,4
ja,20210309,38
ja,20210316,1
ja,20210412,31
ja,20210413,319
ja,20210422,16
ja,20210423,19
ja,20210424,9
ja,20210516,12
ja,20210701,28
ja,20210702,3
ja,20210705,2
ja,20210706,4
km,20200224,1
km,20200225,1
km,20200226,1
km,20200305,2
km,20200306,1
km,20200315,8
km,20200317,1
km,20200319,4
km,20200320,1
km,20200321,2
km,20200322,5
km,20200323,5
km,20200324,11
km,20200325,10
km,20200326,1
km,20200327,2
km,20200328,3
km,20200329,5
km,20200330,10
km,20200331,7
km,20200401,2
km,20200402,1
km,20200403,2
km,20200404,7
km,20200405,3
km,20200406,1
km,20200407,5
km,20200408,2
km,20200409,5
km,20200410,5
km,20200411,3
km,20200412,30
km,20200414,2
km,20200416,1
km,20200419,7
km,20200420,17
km,20200421,3
km,20200424,14
km,20200425,12
km,20200426,3
km,20200617,2
km,20200618,2
km,20200723,1
km,20200725,2
km,20200727,1
km,20200806,3
km,20200810,2
km,20201027,8
km,20201222,2
km,20210129,1
km,20210130,18
km,20210131,25
km,20210412,3
km,20210413,1
km,20210414,2
km,20210423,9
km,20210424,16
kn,20200221,7
kn,20200222,92
kn,20200224,1
kn,20200225,5
kn,20200226,5
kn,20200305,4
kn,20200306,4
kn,20200309,1
kn,20200310,1
kn,20200315,20
kn,20200316,34
kn,20200317,9
kn,20200318,2
kn,20200320,4
kn,20200321,18
kn,20200322,64
kn,20200323,47
kn,20200324,6
kn,20200325,10
kn,20200326,1
kn,20200327,22
kn,20200328,24
kn,20200329,6
kn,20200330,3
kn,20200403,4
kn,20200404,53
kn,20200405,6
kn,20200408,15
kn,20200409,28
kn,20200410,6
kn,20200411,20
kn,20200412,26
kn,20200413,6
kn,20200414,51
kn,20200415,15
kn,20200417,1
kn,20200418,22
kn,20200419,24
kn,20200420,203
kn,20200421,11
kn,20200422,16
kn,20200423,35
kn,20200424,133
kn,20200425,79
kn,20200426,34
kn,20200429,3
kn,20200430,14
kn,20200501,20
kn,20200502,35
kn,20200503,17
kn,20200504,3
kn,20200505,22
kn,20200506,40
kn,20200507,44
kn,20200508,14
kn,20200509,69
kn,20200510,80
kn,20200511,116
kn,20200512,106
kn,20200513,28
kn,20200515,12
kn,20200516,5
kn,20200518,1
kn,20200522,4
kn,20200523,7
kn,20200526,2
kn,20200529,1
kn,20200617,17
kn,20200618,3
kn,20200717,1
kn,20200720,1
kn,20200722,1
kn,20200723,16
kn,20200724,22
kn,20200725,2
kn,20200727,2
kn,20200728,1
kn,20200806,4
kn,20200810,2
kn,20200824,2
kn,20200825,20
kn,20200923,1
kn,20200925,4
kn,20201009,1
kn,20201016,4
kn,20201024,6
kn,20201027,51
kn,20201116,1
kn,20201202,1
kn,20201218,2
kn,20201219,4
kn,20201222,34
kn,20210129,4
kn,20210130,34
kn,20210131,27
kn,20210226,1
kn,20210301,3
kn,20210305,2
kn,20210306,28
kn,20210308,3
kn,20210309,123
kn,20210310,118
kn,20210315,1
kn,20210319,4
kn,20210402,1
kn,20210412,5
kn,20210413,48
kn,20210414,23
kn,20210415,2
kn,20210422,4
kn,20210423,33
kn,20210424,44
kn,20210516,1
kn,20210519,1
kn,20210620,1
kn,20210701,4
kn,20210712,1
kn,20210716,1
kn,20210717,1
ko,20200221,48
ko,20200222,98
ko,20200223,31
ko,20200224,23
ko,20200225,22
ko,20200226,2
ko,20200305,6
ko,20200306,48
ko,20200307,4
ko,20200309,28
ko,20200310,187
ko,20200314,15
ko,20200315,202
ko,20200316,648
ko,20200317,1532
ko,20200318,2
ko,20200319,166
ko,20200320,95
ko,20200321,82
ko,20200322,164
ko,20200323,126
ko,20200324,65
ko,20200325,44
ko,20200326,22
ko,20200327,32
ko,20200328,109
ko,20200329,48
ko,20200330,159
ko,20200331,90
ko,20200401,4
ko,20200402,48
ko,20200403,15
ko,20200404,157
ko,20200405,95
ko,20200406,29
ko,20200407,48
ko,20200408,81
ko,20200409,177
ko,20200410,210
ko,20200411,66
ko,20200412,85
ko,20200413,17
ko,20200414,20
ko,20200415,3
ko,20200416,10
ko,20200417,43
ko,20200418,7
ko,20200419,21
ko,20200420,15
ko,20200421,47
ko,20200422,8
ko,20200423,5
ko,20200424,59
ko,20200425,19
ko,20200426,6
ko,20200429,19
ko,20200430,2
ko,20200501,6
ko,20200502,87
ko,20200503,61
ko,20200505,13
ko,20200506,30
ko,20200507,15
ko,20200508,8
ko,20200509,936
ko,20200510,898
ko,20200511,1824
ko,20200512,1617
ko,20200513,757
ko,20200515,10
ko,20200516,12
ko,20200518,2
ko,20200522,30
ko,20200523,1
ko,20200529,1
ko,20200612,1
ko,20200616,32
ko,20200617,65
ko,20200618,463
ko,20200619,148
ko,20200622,1
ko,20200626,1
ko,20200708,1
ko,20200715,22
ko,20200716,19
ko,20200717,157
ko,20200718,915
ko,20200722,4
ko,20200723,81
ko,20200724,29
ko,20200725,13
ko,20200727,277
ko,20200728,1650
ko,20200729,19
ko,20200805,27
ko,20200806,406
ko,20200807,1052
ko,20200808,34
ko,20200810,32
ko,20200811,49
ko,20200812,1
ko,20200824,6
ko,20200825,14
ko,20200907,327
ko,20200908,9364
ko,20200909,445
ko,20200911,4
ko,20200923,18
ko,20200925,4
ko,20201003,1
ko,20201007,19
ko,20201008,75
ko,20201009,1
ko,20201010,1
ko,20201016,2
ko,20201017,1
ko,20201021,6
ko,20201022,18
ko,20201023,2
ko,20201024,1
ko,20201026,8
ko,20201027,1420
ko,20201028,142
ko,20201105,29
ko,20201116,2
ko,20201117,54
ko,20201118,1
ko,20201130,1
ko,20201202,18
ko,20201216,8
ko,20201217,15
ko,20201218,2
ko,20201219,30
ko,20201221,150
ko,20201222,2153
ko,20201223,453
ko,20201224,3
ko,20210114,1
ko,20210129,35
ko,20210130,206
ko,20210131,24
ko,20210215,20
ko,20210216,8
ko,20210226,5
ko,20210301,3
ko,20210305,14
ko,20210306,38
ko,20210308,3
ko,20210309,203
ko,20210310,117
ko,20210315,2
ko,20210316,1
ko,20210318,1
ko,20210319,4
ko,20210402,1
ko,20210412,240
ko,20210413,2854
ko,20210414,1333
ko,20210415,526
ko,20210416,1450
ko,20210417,31
ko,20210422,9
ko,20210423,125
ko,20210424,99
ko,20210516,669
ko,20210517,1384
ko,20210519,1
ko,20210620,1
ko,20210628,15
ko,20210701,633
ko,20210702,321
ko,20210703,132
ko,20210704,125
ko,20210705,466
ko,20210706,200
ko,20210712,1
ko,20210716,60
ko,20210717,113
lt,20200221,22
lt,20200222,12
lt,20200223,4
lt,20200224,9
lt,20200225,6
lt,20200226,3
lt,20200305,2
lt,20200306,3
lt,20200310,2
lt,20200314,10
lt,20200315,123
lt,20200316,15
lt,20200317,23
lt,20200318,2
lt,20200319,27
lt,20200320,2
lt,20200321,168
lt,20200322,183
lt,20200323,229
lt,20200324,107
lt,20200325,150
lt,20200326,165
lt,20200327,14
lt,20200328,118
lt,20200329,99
lt,20200330,44
lt,20200331,129
lt,20200401,1
lt,20200402,71
lt,20200403,56
lt,20200404,156
lt,20200405,96
lt,20200406,1
lt,20200407,10
lt,20200408,54
lt,20200409,66
lt,20200410,110
lt,20200411,49
lt,20200412,41
lt,20200413,19
lt,20200414,90
lt,20200415,24
lt,20200416,4
lt,20200417,4
lt,20200418,3
lt,20200419,21
lt,20200420,21
lt,20200421,12
lt,20200424,33
lt,20200425,19
lt,20200426,3
lt,20200429,2
lt,20200430,5
lt,20200501,1
lt,20200502,42
lt,20200503,17
lt,20200508,2
lt,20200515,1
lt,20200516,1
lt,20200523,2
lt,20200527,1
lt,20200529,2
lt,20200607,7
lt,20200612,3
lt,20200616,1
lt,20200617,7
lt,20200618,5
lt,20200706,3
lt,20200715,3
lt,20200717,1
lt,20200722,27
lt,20200723,177
lt,20200724,136
lt,20200725,2
lt,20200727,3
lt,20200728,4
lt,20200805,5
lt,20200806,5
lt,20200810,3
lt,20200811,2
lt,20200824,6
lt,20200825,2
lt,20200831,1
lt,20200908,2
lt,20201003,2
lt,20201009,1
lt,20201016,2
lt,20201023,2
lt,20201024,6
lt,20201026,1
lt,20201027,41
lt,20201028,1
lt,20201116,9
lt,20201124,1
lt,20201130,1
lt,20201202,35
lt,20201203,24
lt,20201218,4
lt,20201219,22
lt,20201221,1
lt,20201222,79
lt,20201223,27
lt,20201224,7
lt,20210129,9
lt,20210130,35
lt,20210131,31
lt,20210215,7
lt,20210216,2
lt,20210306,12
lt,20210308,2
lt,20210309,23
lt,20210319,1
lt,20210412,4
lt,20210413,65
lt,20210414,8
lt,20210415,1
lt,20210422,4
lt,20210423,11
lt,20210424,22
lt,20210516,1
lt,20210517,1
lt,20210701,1
lv,20200221,32
lv,20200222,20
lv,20200223,2
lv,20200224,5
lv,20200225,4
lv,20200226,2
lv,20200305,1
lv,20200306,2
lv,20200309,1
lv,20200310,1
lv,20200314,6
lv,20200315,189
lv,20200316,9
lv,20200317,21
lv,20200319,27
lv,20200320,4
lv,20200321,148
lv,20200322,182
lv,20200323,206
lv,20200324,151
lv,20200325,195
lv,20200326,169
lv,20200327,7
lv,20200328,73
lv,20200329,92
lv,20200330,104
lv,20200331,150
lv,20200401,2
lv,20200402,34
lv,20200403,14
lv,20200404,153
lv,20200405,33
lv,20200406,2
lv,20200407,4
lv,20200408,7
lv,20200409,96
lv,20200410,90
lv,20200411,17
lv,20200412,6
lv,20200413,44
lv,20200414,122
lv,20200415,18
lv,20200416,6
lv,20200417,4
lv,20200418,1
lv,20200419,15
lv,20200420,25
lv,20200421,14
lv,20200424,32
lv,20200425,18
lv,20200426,3
lv,20200429,1
lv,20200430,3
lv,20200501,17
lv,20200502,30
lv,20200503,14
lv,20200607,6
lv,20200617,8
lv,20200618,3
lv,20200715,1
lv,20200722,29
lv,20200723,185
lv,20200724,136
lv,20200725,2
lv,20200727,2
lv,20200805,3
lv,20200806,11
lv,20200810,4
lv,20200811,1
lv,20200824,5
lv,20200825,4
lv,20200907,1
lv,20200908,4
lv,20200925,2
lv,20201003,2
lv,20201008,1
lv,20201009,2
lv,20201016,4
lv,20201024,6
lv,20201027,23
lv,20201028,1
lv,20201116,10
lv,20201124,1
lv,20201130,5
lv,20201202,36
lv,20201203,24
lv,20201218,1
lv,20201219,4
lv,20201222,33
lv,20201223,20
lv,20210129,2
lv,20210130,90
lv,20210131,30
lv,20210306,12
lv,20210309,24
lv,20210412,9
lv,20210413,220
lv,20210414,2
lv,20210415,1
lv,20210422,6
lv,20210423,11
lv,20210424,17
lv,20210516,1
lv,20210517,1
mk,20200221,6
mk,20200222,95
mk,20200223,1
mk,20200224,2
mk,20200225,7
mk,20200226,6
mk,20200305,4
mk,20200306,1
mk,20200309,1
mk,20200310,1
mk,20200314,2
mk,20200315,29
mk,20200316,28
mk,20200317,42
mk,20200319,27
mk,20200321,28
mk,20200322,56
mk,20200323,111
mk,20200324,13
mk,20200325,29
mk,20200326,133
mk,20200327,12
mk,20200328,21
mk,20200329,7
mk,20200330,12
mk,20200331,114
mk,20200402,32
mk,20200403,8
mk,20200404,23
mk,20200405,57
mk,20200407,2
mk,20200408,3
mk,20200409,25
mk,20200410,25
mk,20200411,4
mk,20200412,38
mk,20200413,5
mk,20200414,113
mk,20200415,34
mk,20200416,2
mk,20200417,1
mk,20200418,198
mk,20200419,279
mk,20200420,427
mk,20200421,79
mk,20200422,41
mk,20200423,53
mk,20200424,2683
